"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-07-01 00:00","2008","07","01","00:00"," ","18.5","","15.4","","82","","27","","17","","25.0","","100.36","","","","","","Mostly Cloudy"
"2008-07-01 01:00","2008","07","01","01:00"," ","18.2","","15.7","","85","","27","","11","","25.0","","100.39","","","","","","Mainly Clear"
"2008-07-01 02:00","2008","07","01","02:00"," ","17.8","","15.7","","88","","25","","6","","25.0","","100.40","","","","","","Mostly Cloudy"
"2008-07-01 03:00","2008","07","01","03:00"," ","17.2","","15.5","","90","","24","","6","","25.0","","100.44","","","","","","Mostly Cloudy"
"2008-07-01 04:00","2008","07","01","04:00"," ","16.5","","14.8","","90","","30","","6","","24.1","","100.48","","","","","","Mostly Cloudy"
"2008-07-01 05:00","2008","07","01","05:00"," ","17.1","","14.5","","85","","","","0","","24.1","","100.58","","","","","","Mostly Cloudy"
"2008-07-01 06:00","2008","07","01","06:00"," ","18.1","","14.4","","79","","29","","7","","24.1","","100.66","","","","","","Mainly Clear"
"2008-07-01 07:00","2008","07","01","07:00"," ","19.4","","12.8","","66","","31","","9","","24.1","","100.70","","","","","","Mainly Clear"
"2008-07-01 08:00","2008","07","01","08:00"," ","20.2","","13.0","","63","","27","","4","","48.3","","100.76","","","","","","Mainly Clear"
"2008-07-01 09:00","2008","07","01","09:00"," ","21.5","","12.5","","57","","","","0","","48.3","","100.78","","","","","","Mainly Clear"
"2008-07-01 10:00","2008","07","01","10:00"," ","22.5","","13.5","","57","","","","0","","48.3","","100.80","","26","","","","Mainly Clear"
"2008-07-01 11:00","2008","07","01","11:00"," ","22.9","","12.8","","53","","23","","11","","48.3","","100.79","","26","","","","Mainly Clear"
"2008-07-01 12:00","2008","07","01","12:00"," ","23.2","","12.0","","49","","20","","17","","48.3","","100.79","","25","","","","Mainly Clear"
"2008-07-01 13:00","2008","07","01","13:00"," ","24.5","","11.8","","45","","21","","17","","48.3","","100.77","","27","","","","Mainly Clear"
"2008-07-01 14:00","2008","07","01","14:00"," ","24.3","","11.6","","45","","21","","15","","48.3","","100.75","","26","","","","Mainly Clear"
"2008-07-01 15:00","2008","07","01","15:00"," ","24.2","","12.0","","46","","21","","17","","48.3","","100.72","","26","","","","Mainly Clear"
"2008-07-01 16:00","2008","07","01","16:00"," ","25.1","","12.3","","45","","31","","11","","48.3","","100.74","","28","","","","Mainly Clear"
"2008-07-01 17:00","2008","07","01","17:00"," ","24.8","","11.7","","44","","28","","13","","48.3","","100.73","","27","","","","Mainly Clear"
"2008-07-01 18:00","2008","07","01","18:00"," ","24.7","","10.9","","42","","25","","17","","48.3","","100.74","","26","","","","Mainly Clear"
"2008-07-01 19:00","2008","07","01","19:00"," ","23.9","","11.0","","44","","24","","13","","48.3","","100.74","","26","","","","Mainly Clear"
"2008-07-01 20:00","2008","07","01","20:00"," ","23.0","","12.7","","52","","22","","13","","48.3","","100.76","","26","","","","Mainly Clear"
"2008-07-01 21:00","2008","07","01","21:00"," ","22.4","","12.9","","55","","22","","11","","25.0","","100.80","","25","","","","Clear"
"2008-07-01 22:00","2008","07","01","22:00"," ","21.5","","13.7","","61","","20","","15","","25.0","","100.83","","25","","","","Clear"
"2008-07-01 23:00","2008","07","01","23:00"," ","20.3","","13.4","","65","","21","","15","","25.0","","100.87","","","","","","Clear"
"2008-07-02 00:00","2008","07","02","00:00"," ","19.3","","14.0","","71","","20","","13","","25.0","","100.85","","","","","","Clear"
