"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-09-01 00:00","2011","09","01","00:00"," ","17.9","","10.8","","63","","8","","13","","25.0","","101.94","","","","","","Mostly Cloudy"
"2011-09-01 01:00","2011","09","01","01:00"," ","17.7","","11.0","","65","","5","","7","","25.0","","101.90","","","","","","Mostly Cloudy"
"2011-09-01 02:00","2011","09","01","02:00"," ","16.0","","11.4","","74","","1","","6","","25.0","","101.90","","","","","","Mainly Clear"
"2011-09-01 03:00","2011","09","01","03:00"," ","15.0","","12.0","","82","","2","","13","","25.0","","101.86","","","","","","Mainly Clear"
"2011-09-01 04:00","2011","09","01","04:00"," ","15.3","","12.2","","82","","5","","9","","25.0","","101.82","","","","","","Mostly Cloudy"
"2011-09-01 05:00","2011","09","01","05:00"," ","14.3","","11.7","","84","","2","","6","","24.1","","101.84","","","","","","Mostly Cloudy"
"2011-09-01 06:00","2011","09","01","06:00"," ","14.9","","12.0","","83","","4","","13","","24.1","","101.81","","","","","","Mostly Cloudy"
"2011-09-01 07:00","2011","09","01","07:00"," ","15.7","","11.3","","75","","5","","11","","48.3","","101.84","","","","","","Mainly Clear"
"2011-09-01 08:00","2011","09","01","08:00"," ","17.0","","11.6","","70","","3","","17","","48.3","","101.81","","","","","","Mainly Clear"
"2011-09-01 09:00","2011","09","01","09:00"," ","19.6","","12.6","","64","","8","","15","","48.3","","101.78","","","","","","Mostly Cloudy"
